id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse
7677,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7678,True,-8,-9,2,1,12,7,8,0,1,5,1,0,0,0,0,7,1
7679,False,0,0,0,0,15,5,10,0,0,5,0,0,0,0,0,10,0
7680,False,0,0,0,0,15,10,5,0,0,10,0,0,0,0,0,5,0
7681,True,-3,4,3,1,11,7,8,0,1,5,1,0,0,0,0,6,2
7682,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7683,True,-2,0,1,1,13,5,8,2,0,5,0,1,1,0,0,7,1
7684,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7685,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7686,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7687,True,-2,-1,1,1,13,6,8,1,0,6,0,1,0,0,0,7,1
7688,True,-2,0,1,1,13,6,8,1,1,5,0,0,1,0,0,7,1
7689,False,0,0,0,0,15,5,8,2,0,5,0,0,2,0,0,8,0
7690,True,-10,-14,4,0,11,8,6,1,0,7,1,0,0,1,0,4,2
7691,False,0,0,0,0,15,5,8,2,0,5,0,0,2,0,0,8,0
7692,False,0,0,0,0,15,5,9,1,0,5,0,0,1,0,0,9,0
7693,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7694,True,-6,-5,1,1,13,6,8,1,1,4,1,0,1,0,0,8,0
7695,True,-1,0,1,1,13,6,5,4,1,4,1,0,4,0,0,5,0
7696,True,-5,-5,3,2,10,7,7,1,2,4,1,0,1,0,0,5,2
7697,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7698,True,-9,-14,4,2,9,7,8,0,1,4,2,0,0,0,1,5,2
7699,False,0,0,0,0,15,5,9,1,0,5,0,0,1,0,0,9,0
7700,False,0,0,0,0,15,7,6,2,0,7,0,0,2,0,0,6,0
7701,True,-5,-10,3,1,11,4,9,2,1,3,0,0,1,1,0,7,2
7702,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7703,True,-1,21,2,7,6,7,7,1,3,4,0,1,0,0,3,2,2
7704,True,-1,11,1,4,10,7,7,1,1,6,0,0,1,0,3,3,1
7705,True,-1,2,1,1,13,6,7,2,1,5,0,0,2,0,0,6,1
7706,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7707,True,-5,-3,4,1,10,7,8,0,1,3,3,0,0,0,0,7,1
7708,True,-4,-4,2,1,12,9,6,0,1,7,1,0,0,0,0,5,1
7709,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7710,True,-3,0,2,2,11,5,8,2,1,3,1,0,2,0,1,6,1
7711,True,-7,-14,4,0,11,9,6,0,0,7,2,0,0,0,0,4,2
7712,True,-4,-8,5,1,9,8,7,0,1,6,1,0,0,0,0,3,4
7713,True,0,7,0,4,11,6,7,2,3,3,0,0,2,0,1,6,0
7714,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7715,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7716,True,-2,3,1,3,11,7,7,1,3,4,0,0,1,0,0,6,1
7717,True,-2,2,2,2,11,7,6,2,1,6,0,0,1,1,1,4,1
7718,True,-5,-12,5,1,9,7,8,0,1,3,3,0,0,0,0,6,2
7719,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7720,True,-1,0,1,1,13,7,8,0,1,6,0,0,0,0,0,7,1
7721,True,-2,-5,3,1,11,8,7,0,1,6,1,0,0,0,0,5,2
7722,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7723,True,-2,7,1,4,10,5,9,1,3,2,0,0,1,0,1,7,1
7724,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7725,True,-5,-9,3,1,11,6,8,1,1,5,0,0,0,1,0,6,2
7726,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7727,False,0,0,0,0,15,4,9,2,0,4,0,0,2,0,0,9,0
7728,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7729,True,-2,-3,3,1,11,7,7,1,0,5,2,0,1,0,1,5,1
7730,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
